world,source,start_tick,end_tick,passive_role_near,rekopplung_level,carry_level,strain_level,sensory_level,visual_gap_level,hearing_gap_level,sensory_delta,rekopplung_delta,strain_delta_next,rekopplung_delta_next,preview_carry_next,preview,family,effect_class,passive_only,influences_action,raw_form,drift_pct,abs_drift_pct,avg_abs_return_pct,avg_range_pct,max_range_pct,volume_change_pct,direction_change_ratio,direction_persistence
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,4801,4900,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,high,low,mid,0.001385,0.00171,0.003248,-0.004225,1,dio_mcm_episode_0ykar6i,dio_104t,stabil,1,0,gemischte_rohwelt,0.549176,0.549176,0.091858,0.183853,0.758706,-67.308957,0.418367,0.581633
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,5201,5300,brueckennaehe,mid,mid,mid,high,low,high,0.023064,0.009795,0.002004,-0.005177,0,dio_mcm_episode_0b7nep9,dio_104t,stabil,1,0,gemischte_rohwelt,0.904393,0.904393,0.087463,0.182994,0.63744,36.832564,0.479592,0.520408
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,5401,5500,mischrolle_brueckennaehe_entlastungsnaehe,mid,mid,mid,mid,mid,mid,0.007367,0.005439,-0.001077,-0.000256,0,dio_mcm_episode_0b7nep9,dio_104t,stabil,1,0,gemischte_rohwelt,2.129317,2.129317,0.106402,0.20721,0.488935,-70.32804,0.408163,0.591837
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,5501,5600,brueckennaehe,mid,mid,mid,high,low,high,0.002238,-0.000256,0.007902,-0.006312,0,dio_mcm_episode_0ykar6i,dio_0l7p,stabil,1,0,gemischte_rohwelt,0.432405,0.432405,0.091815,0.166636,0.547213,-24.953749,0.428571,0.571429
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,6301,6400,brueckennaehe,mid,mid,mid,mid,high,low,0.015003,0.019315,0.006356,-0.012385,0,dio_mcm_episode_0b7nep9,dio_104t,stabil,1,0,laute_oder_druckvolle_rohwelt,-0.966479,0.966479,0.141271,0.292194,0.801578,-86.000404,0.5,0.5
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,6701,6800,brueckennaehe,mid,high,mid,mid,mid,low,0.003545,0.004951,-0.005233,0.002781,1,dio_mcm_episode_0e7qvj1,dio_104t,stabil,1,0,laute_oder_druckvolle_rohwelt,-0.075614,0.075614,0.146194,0.308743,0.777527,-58.260337,0.479592,0.520408
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,6801,6900,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,mid,mid,low,0.003724,0.002781,0.00192,0.00181,1,dio_mcm_episode_0e7qvj1,dio_155c,stabil,1,0,laute_oder_druckvolle_rohwelt,-0.995966,0.995966,0.128042,0.23489,0.524029,-78.837992,0.459184,0.540816
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,6901,7000,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,high,low,mid,0.005886,0.00181,0.003235,-0.005774,1,dio_mcm_episode_0e7qvj1,dio_104t,stabil,1,0,gemischte_rohwelt,-0.876859,0.876859,0.088134,0.198724,0.602178,-31.949765,0.489796,0.510204
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,7101,7200,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,high,low,low,0.009285,0.007428,5.5e-05,-0.00056,1,dio_mcm_episode_0e7qvj1,dio_104t,stabil,1,0,gemischte_rohwelt,0.671574,0.671574,0.083621,0.192209,0.479026,-47.306755,0.397959,0.602041
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,7201,7300,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,high,low,mid,0.001932,-0.00056,0.002631,-0.001509,0,dio_mcm_episode_0e7qvj1,dio_104t,stabil,1,0,gemischte_rohwelt,0.501092,0.501092,0.079063,0.151928,0.344344,-34.995371,0.397959,0.602041
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,7301,7400,zentrumsnaehe,high,high,low,high,mid,low,-0.007819,-0.001509,-0.000155,0.002308,0,dio_mcm_episode_18l3thm,dio_104t,stabil,1,0,laute_oder_druckvolle_rohwelt,2.302968,2.302968,0.110871,0.213083,0.555065,218.969392,0.469388,0.530612
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,7401,7500,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,high,low,mid,0.00468,0.002308,-0.000741,-0.000751,1,dio_mcm_episode_14coypf,dio_104t,stabil,1,0,gemischte_rohwelt,-0.124938,0.124938,0.085632,0.17107,0.387597,-30.115562,0.397959,0.602041
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,7501,7600,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,high,low,mid,0.001802,-0.000751,-0.004471,0.004062,1,dio_mcm_episode_14coypf,dio_0l7p,stabil,1,0,gemischte_rohwelt,-0.387888,0.387888,0.06828,0.144401,0.35309,18.675967,0.397959,0.602041
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,7601,7700,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,high,low,low,0.004641,0.004062,0.011082,-0.009798,1,dio_mcm_episode_14coypf,dio_104t,stabil,1,0,gemischte_rohwelt,-0.087951,0.087951,0.057938,0.117354,0.238484,8.252737,0.377551,0.622449
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,7801,7900,brueckennaehe,high,high,mid,mid,low,high,0.001543,0.002423,0.0043,-0.003084,1,dio_mcm_episode_14coypf,dio_104t,stabil,1,0,wechselhafte_rohwelt,0.161511,0.161511,0.097164,0.170127,0.482853,35.836367,0.530612,0.469388
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,8001,8100,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,high,mid,low,0.009934,0.005538,0.003284,-0.006267,1,dio_mcm_episode_14coypf,dio_0m9z,stabil,1,0,gemischte_rohwelt,0.075978,0.075978,0.099527,0.185136,0.637674,14.915184,0.438776,0.561224
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,8301,8400,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,high,low,low,0.028891,0.017376,0.002835,-0.002295,1,dio_mcm_episode_0e7qvj1,dio_104t,stabil,1,0,gemischte_rohwelt,-1.102629,1.102629,0.101712,0.195037,0.7504,-74.127962,0.489796,0.510204
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,8701,8800,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,mid,low,mid,0.004866,0.000429,0.009344,-0.009155,1,dio_mcm_episode_0e7qvj1,dio_104t,stabil,1,0,gemischte_rohwelt,-1.172801,1.172801,0.09463,0.175122,0.557739,68.91251,0.44898,0.55102
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,8901,9000,brueckennaehe,high,high,mid,mid,mid,low,0.012756,0.009908,0.001104,0.001406,0,dio_mcm_episode_0e7qvj1,dio_104t,stabil,1,0,laute_oder_druckvolle_rohwelt,0.419474,0.419474,0.114251,0.224909,1.11653,-68.162574,0.469388,0.530612
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,9001,9100,mischrolle_brueckennaehe_entlastungsnaehe,high,high,mid,mid,low,high,0.003454,0.001406,-0.001476,-0.000805,1,dio_mcm_episode_1jwnjz4,dio_104t,stabil,1,0,gemischte_rohwelt,0.341989,0.341989,0.082139,0.144876,0.35551,300.059319,0.5,0.5
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,9101,9200,brueckennaehe,high,high,mid,high,low,mid,0.00036,-0.000805,-0.003479,0.003605,1,dio_mcm_episode_1jwnjz4,dio_0l7p,stabil,1,0,gemischte_rohwelt,0.240354,0.240354,0.086703,0.168141,0.516438,-63.966261,0.459184,0.540816
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,9201,9300,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,high,low,mid,0.007925,0.003605,0.000141,0.000784,1,dio_mcm_episode_1jwnjz4,dio_104t,stabil,1,0,gemischte_rohwelt,0.568541,0.568541,0.07169,0.129919,0.315617,-2.849033,0.5,0.5
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,9301,9400,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,high,low,mid,0.001308,0.000784,-0.000873,0.00045,1,dio_mcm_episode_1jwnjz4,dio_0l7p,stabil,1,0,gemischte_rohwelt,-0.389741,0.389741,0.074188,0.144157,0.620725,-25.185526,0.428571,0.571429
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,9401,9500,zentrumsnaehe,high,high,low,high,low,low,-0.001001,0.00045,0.001737,-0.00444,0,dio_mcm_episode_1jwnjz4,dio_104t,stabil,1,0,wechselhafte_rohwelt,0.189609,0.189609,0.06903,0.123931,0.290624,37.858152,0.520408,0.479592
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,9501,9600,zentrumsnaehe,high,high,low,high,low,high,-0.001313,-0.00444,0.001629,-0.000344,1,dio_mcm_episode_14coypf,dio_104t,stabil,1,0,gemischte_rohwelt,-0.39097,0.39097,0.057231,0.08959,0.342205,21.424307,0.367347,0.632653
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,9601,9700,mischrolle_brueckennaehe_zentrumsnaehe,high,high,low,high,low,high,0.003086,-0.000344,-0.001196,-0.000374,1,dio_mcm_episode_14coypf,dio_0m9z,stabil,1,0,gemischte_rohwelt,0.202455,0.202455,0.050135,0.093702,0.367927,73.189107,0.357143,0.642857
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,9701,9800,zentrumsnaehe,high,high,low,high,low,high,-0.002622,-0.000374,0.001611,0.002981,1,dio_mcm_episode_14coypf,dio_104t,stabil,1,0,gemischte_rohwelt,-0.694795,0.694795,0.054062,0.097547,0.267516,-26.07269,0.377551,0.622449
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,9801,9900,zentrumsnaehe,high,high,low,high,low,high,-0.000911,0.002981,-4.8e-05,-0.002985,1,dio_mcm_episode_14coypf,dio_104t,stabil,1,0,gemischte_rohwelt,-0.203355,0.203355,0.048211,0.097531,0.267244,-56.195547,0.44898,0.55102
DOGE_2024_5M,debug\adapted_field_doge_2024_5m_10k\dio_mini_lauf_2\episodes.csv,9901,9994,zentrumsnaehe,high,high,low,high,low,high,0.000116,-0.002985,0.0,0.0,0,dio_mcm_episode_14coypf,dio_0l7p,stabil,1,0,gemischte_rohwelt,1.56628,1.56628,0.06683,0.12071,0.689309,390.586883,0.391304,0.608696
