asset,window_start,window_end,world_label,source_path,data_path,world_events,role_family,target_members,found_members,member_coverage,found_symbols,missing_symbols,total_family_events,family_event_share,event_concentration,event_balance,dominant_member,phase_complete_members,phase_complete_ratio,early_family_events,late_family_events,mean_rekopplung_spaet,mean_strain_spaet,mean_afterimage_delta,mean_temporal_delta,source_follow_reading,boundary,control_kind
XRP,5000,6000,null_shuffle_xrp_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start5000_shuffle_order_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,20,0.02012072434607646,0.5,1.0,dio_1ewh,2,1.0,8,5,0.747682,0.1549916,0.409112875,0.31601644999999984,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,5000,6000,null_shuffle_xrp_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start5000_shuffle_order_1000.csv,994,rf_08,2,1,0.5,dio_0h6t,dio_1w94,1,0.001006036217303823,1.0,0.0,dio_0h6t,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,5000,6000,null_shuffle_xrp_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start5000_shuffle_order_1000.csv,994,rf_10,2,2,1.0,dio_0jsd;dio_0ioc,,3,0.0030181086519114686,0.6666666666666666,0.6666666666666667,dio_0ioc,0,0.0,2,1,0.721866,0.17332,0.100122,0.624141,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,5000,6000,null_shuffle_xrp_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start5000_shuffle_order_1000.csv,994,rf_13,3,2,0.6666666666666666,dio_1t9l;dio_14l0,dio_1sub,3,0.0030181086519114686,0.6666666666666666,0.5,dio_1t9l,0,0.0,3,0,0.0,0.0,-0.023922666666666665,-0.20627166666666666,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,5000,6000,null_shuffle_xrp_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start5000_shuffle_order_1000.csv,994,rf_17,2,2,1.0,dio_1udx;dio_1cmd,,5,0.005030181086519115,0.8,0.3999999999999999,dio_1udx,0,0.0,1,3,0.7021893333333334,0.19637666666666667,0.17761633333333335,0.6616373333333333,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,5000,6000,null_shuffle_xrp_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start5000_shuffle_order_1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,12,0.012072434607645875,0.6666666666666666,0.6666666666666667,dio_1pij,2,1.0,4,4,0.7202235,0.18560975000000002,0.33462575,0.437713,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,6000,7000,null_shuffle_xrp_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start6000_shuffle_order_1000.csv,994,rf_05,8,5,0.625,dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0fe7;dio_0u24;dio_0qup,13,0.013078470824949699,0.23076923076923078,0.879120879120879,dio_1xrt,0,0.0,7,4,0.7489807500000001,0.12986075,0.11237964285714284,0.46737175000000003,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,6000,7000,null_shuffle_xrp_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start6000_shuffle_order_1000.csv,994,rf_06,8,1,0.125,dio_0s8r,dio_1xme;dio_0f8s;dio_0nx9;dio_0gh3;dio_1ejq;dio_0lr0;dio_1yhs,2,0.002012072434607646,1.0,0.0,dio_0s8r,0,0.0,0,2,0.7080770000000001,0.18415700000000002,0.0491195,0.3156785,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,6000,7000,null_shuffle_xrp_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start6000_shuffle_order_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,17,0.01710261569416499,0.5294117647058824,0.9411764705882353,dio_0g2r,2,1.0,4,4,0.73641375,0.16488275,0.4200185,0.469251,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,6000,7000,null_shuffle_xrp_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start6000_shuffle_order_1000.csv,994,rf_08,2,1,0.5,dio_0h6t,dio_1w94,1,0.001006036217303823,1.0,0.0,dio_0h6t,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,6000,7000,null_shuffle_xrp_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start6000_shuffle_order_1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,3,0.0030181086519114686,1.0,0.0,dio_0jsd,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,6000,7000,null_shuffle_xrp_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start6000_shuffle_order_1000.csv,994,rf_13,3,0,0.0,,dio_1sub;dio_1t9l;dio_14l0,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,6000,7000,null_shuffle_xrp_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start6000_shuffle_order_1000.csv,994,rf_17,2,1,0.5,dio_1cmd,dio_1udx,1,0.001006036217303823,1.0,0.0,dio_1cmd,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,6000,7000,null_shuffle_xrp_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start6000_shuffle_order_1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,6,0.006036217303822937,0.8333333333333334,0.33333333333333326,dio_1v2w,0,0.0,2,1,0.694273,0.20145,-0.045242,-0.313935,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,7000,8000,null_shuffle_xrp_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start7000_shuffle_order_1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65,dio_0ein;dio_0u24;dio_0qup,15,0.015090543259557344,0.26666666666666666,0.8380952380952381,dio_0fe7,1,0.125,6,4,0.738739,0.146042,0.10422383333333332,0.19041758333333325,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,7000,8000,null_shuffle_xrp_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start7000_shuffle_order_1000.csv,994,rf_06,8,5,0.625,dio_0s8r;dio_0gh3;dio_1ejq;dio_0lr0;dio_1yhs,dio_1xme;dio_0f8s;dio_0nx9,7,0.007042253521126761,0.2857142857142857,0.8163265306122449,dio_0gh3,0,0.0,3,2,0.7164729999999999,0.18014,0.01689483333333333,0.10681933333333332,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,7000,8000,null_shuffle_xrp_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start7000_shuffle_order_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,19,0.019114688128772636,0.5789473684210527,0.8421052631578947,dio_1ewh,2,1.0,6,7,0.7438225714285716,0.15584185714285712,0.3692834523809524,0.35228971428571426,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,7000,8000,null_shuffle_xrp_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start7000_shuffle_order_1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,3,0.0030181086519114686,0.6666666666666666,0.6666666666666667,dio_0h6t,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,7000,8000,null_shuffle_xrp_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start7000_shuffle_order_1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,1,0.001006036217303823,1.0,0.0,dio_0jsd,0,0.0,0,1,0.677338,0.223174,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,7000,8000,null_shuffle_xrp_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start7000_shuffle_order_1000.csv,994,rf_13,3,3,1.0,dio_1sub;dio_1t9l;dio_14l0,,6,0.006036217303822937,0.5,0.7499999999999999,dio_14l0,1,0.3333333333333333,1,3,0.6873603333333334,0.20811466666666667,0.09613266666666666,0.4306426666666667,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,7000,8000,null_shuffle_xrp_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start7000_shuffle_order_1000.csv,994,rf_17,2,1,0.5,dio_1udx,dio_1cmd,4,0.004024144869215292,1.0,0.0,dio_1udx,0,0.0,0,1,0.690439,0.214414,0.265004,0.701424,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
XRP,7000,8000,null_shuffle_xrp_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_xrp_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_xrp_start7000_shuffle_order_1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,9,0.009054325955734407,0.5555555555555556,0.8888888888888888,dio_1pij,1,0.5,3,4,0.71292125,0.18358575,0.2345239166666667,0.4954984166666667,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,shuffle
BTC,5000,6000,null_random_sign_btc_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start5000_random_sign_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0qup,dio_0ein;dio_0u24,16,0.01609657947686117,0.25,0.8571428571428571,dio_0fe7,3,0.375,5,7,0.7446318571428572,0.142569,0.10516114285714284,0.23147325714285716,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,5000,6000,null_random_sign_btc_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start5000_random_sign_1000.csv,994,rf_06,8,1,0.125,dio_1xme,dio_0s8r;dio_0f8s;dio_0nx9;dio_0gh3;dio_1ejq;dio_0lr0;dio_1yhs,1,0.001006036217303823,1.0,0.0,dio_1xme,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,5000,6000,null_random_sign_btc_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start5000_random_sign_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,16,0.01609657947686117,0.5625,0.875,dio_1ewh,2,1.0,6,5,0.7439666,0.15627239999999998,0.36551763333333337,0.3469112666666666,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,5000,6000,null_random_sign_btc_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start5000_random_sign_1000.csv,994,rf_08,2,1,0.5,dio_1w94,dio_0h6t,4,0.004024144869215292,1.0,0.0,dio_1w94,1,0.5,1,1,0.731529,0.158288,0.25788,0.692611,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,5000,6000,null_random_sign_btc_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start5000_random_sign_1000.csv,994,rf_10,2,1,0.5,dio_0ioc,dio_0jsd,1,0.001006036217303823,1.0,0.0,dio_0ioc,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,5000,6000,null_random_sign_btc_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start5000_random_sign_1000.csv,994,rf_13,3,3,1.0,dio_1sub;dio_1t9l;dio_14l0,,6,0.006036217303822937,0.5,0.7499999999999999,dio_1sub,1,0.3333333333333333,2,2,0.6946165,0.204235,0.144438,0.6483490000000001,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,5000,6000,null_random_sign_btc_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start5000_random_sign_1000.csv,994,rf_17,2,0,0.0,,dio_1udx;dio_1cmd,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,5000,6000,null_random_sign_btc_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start5000_random_sign_1000.csv,994,rf_21,2,1,0.5,dio_1v2w,dio_1pij,5,0.005030181086519115,1.0,0.0,dio_1v2w,0,0.0,2,3,0.714314,0.17706233333333332,0.20977833333333334,0.3881695,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,6000,7000,null_random_sign_btc_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start6000_random_sign_1000.csv,994,rf_05,8,5,0.625,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0ein,dio_0v65;dio_0u24;dio_0qup,17,0.01710261569416499,0.4117647058823529,0.6722689075630253,dio_1xrt,1,0.125,3,11,0.7455001818181818,0.144562,0.18397778787878788,0.41605148484848486,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,6000,7000,null_random_sign_btc_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start6000_random_sign_1000.csv,994,rf_06,8,1,0.125,dio_0nx9,dio_0s8r;dio_1xme;dio_0f8s;dio_0gh3;dio_1ejq;dio_0lr0;dio_1yhs,1,0.001006036217303823,1.0,0.0,dio_0nx9,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,6000,7000,null_random_sign_btc_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start6000_random_sign_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,20,0.02012072434607646,0.65,0.7,dio_1ewh,1,0.5,5,10,0.74038,0.15658070000000002,0.23361349999999997,0.21279930000000002,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,6000,7000,null_random_sign_btc_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start6000_random_sign_1000.csv,994,rf_08,2,0,0.0,,dio_0h6t;dio_1w94,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,6000,7000,null_random_sign_btc_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start6000_random_sign_1000.csv,994,rf_10,2,2,1.0,dio_0jsd;dio_0ioc,,2,0.002012072434607646,0.5,1.0,dio_0jsd,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,6000,7000,null_random_sign_btc_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start6000_random_sign_1000.csv,994,rf_13,3,3,1.0,dio_1sub;dio_1t9l;dio_14l0,,5,0.005030181086519115,0.4,0.8999999999999999,dio_1sub,0,0.0,2,3,0.6864473333333333,0.20437066666666667,-0.017599166666666666,-0.10644366666666669,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,6000,7000,null_random_sign_btc_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start6000_random_sign_1000.csv,994,rf_17,2,2,1.0,dio_1udx;dio_1cmd,,3,0.0030181086519114686,0.6666666666666666,0.6666666666666667,dio_1cmd,0,0.0,1,1,0.703513,0.190358,0.099584,0.618185,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,6000,7000,null_random_sign_btc_6000_7000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start6000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start6000_random_sign_1000.csv,994,rf_21,2,1,0.5,dio_1v2w,dio_1pij,3,0.0030181086519114686,1.0,0.0,dio_1v2w,0,0.0,0,2,0.7054165,0.180077,0.13172050000000002,0.6424605000000001,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,7000,8000,null_random_sign_btc_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start7000_random_sign_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,14,0.014084507042253521,0.2857142857142857,0.8163265306122449,dio_1ba6,0,0.0,2,7,0.7382968571428571,0.14771557142857142,0.04865264285714285,0.06544814285714284,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,7000,8000,null_random_sign_btc_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start7000_random_sign_1000.csv,994,rf_06,8,1,0.125,dio_1xme,dio_0s8r;dio_0f8s;dio_0nx9;dio_0gh3;dio_1ejq;dio_0lr0;dio_1yhs,2,0.002012072434607646,1.0,0.0,dio_1xme,0,0.0,1,1,0.754768,0.169057,0.10006,0.626902,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,7000,8000,null_random_sign_btc_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start7000_random_sign_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,14,0.014084507042253521,0.6428571428571429,0.7142857142857142,dio_1ewh,1,0.5,2,2,0.7524025000000001,0.14539950000000001,0.39013149999999996,0.46312500000000006,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,7000,8000,null_random_sign_btc_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start7000_random_sign_1000.csv,994,rf_08,2,1,0.5,dio_0h6t,dio_1w94,2,0.002012072434607646,1.0,0.0,dio_0h6t,0,0.0,2,0,0.0,0.0,-0.0494245,-0.3106705,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,7000,8000,null_random_sign_btc_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start7000_random_sign_1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,1,0.001006036217303823,1.0,0.0,dio_0jsd,0,0.0,0,1,0.672221,0.226991,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,7000,8000,null_random_sign_btc_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start7000_random_sign_1000.csv,994,rf_13,3,1,0.3333333333333333,dio_1sub,dio_1t9l;dio_14l0,2,0.002012072434607646,1.0,0.0,dio_1sub,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,7000,8000,null_random_sign_btc_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start7000_random_sign_1000.csv,994,rf_17,2,0,0.0,,dio_1udx;dio_1cmd,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
BTC,7000,8000,null_random_sign_btc_7000_8000,data/generated/2070_role_family_followworlds/kontrolliert_2070_btc_2025_1h_start7000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_btc_start7000_random_sign_1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,5,0.005030181086519115,0.8,0.3999999999999999,dio_1v2w,1,0.5,2,1,0.721327,0.169589,0.267202,0.696137,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
DOGE,5000,6000,null_random_sign_doge_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_doge_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_doge_start5000_random_sign_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,28,0.028169014084507043,0.2857142857142857,0.8163265306122449,dio_0fe7,3,0.375,8,11,0.7513176363636365,0.13829045454545455,0.18340342045454547,0.3201262045454546,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
DOGE,5000,6000,null_random_sign_doge_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_doge_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_doge_start5000_random_sign_1000.csv,994,rf_06,8,1,0.125,dio_1yhs,dio_0s8r;dio_1xme;dio_0f8s;dio_0nx9;dio_0gh3;dio_1ejq;dio_0lr0,1,0.001006036217303823,1.0,0.0,dio_1yhs,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
DOGE,5000,6000,null_random_sign_doge_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_doge_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_doge_start5000_random_sign_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,24,0.02414486921529175,0.5416666666666666,0.9166666666666667,dio_1ewh,2,1.0,7,6,0.7465615,0.15802200000000002,0.4191150952380952,0.3368074999999998,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
DOGE,5000,6000,null_random_sign_doge_5000_6000,data/generated/2070_role_family_followworlds/kontrolliert_2070_doge_2025_1h_start5000_rows1000.csv,data/generated/2073_role_family_null_controls/kontrolliert_2073_doge_start5000_random_sign_1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,6,0.006036217303822937,0.5,1.0,dio_0h6t,1,0.5,3,2,0.7494445,0.1342015,0.15589116666666666,0.45907466666666674,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,random_sign
