phase_key,phase_class,window_reading,world,data_file,current_start_tick,current_end_tick,center_tick,current_intake,current_loudness,current_sharpness,current_rekopplung,current_strain,delta_next_rekopplung,delta_next_strain,raw_rows,raw_return,range_ratio,body_ratio,direction_consistency,expansion_ratio,break_ratio,movement_class
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,1924,1924,1924,0.455381,0.798611,0.561652,0.583071,0.28421,0.088856,-0.096117,71,-0.00804388,0.03665448,0.00213199,0.15942029,2.42581462,0.52388485,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,719,719,719,0.397543,0.692456,0.735348,0.583383,0.28419,0.084065,-0.10936,71,-0.01791931,0.13700594,0.0077547,0.02857143,2.77147781,0.46333477,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,3353,3353,3353,0.23919,0.390269,0.206058,0.572814,0.284104,0.093297,-0.114204,71,-0.04479887,0.06930925,0.0026808,0.01449275,4.21068152,0.53178244,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,6449,6449,6449,0.367912,0.679404,0.475249,0.576542,0.28408,0.05228,-0.064255,71,-0.04391444,0.0514859,0.0021408,0.13432836,4.24144368,0.49968886,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,6082,6082,6082,0.493207,0.854339,0.71826,0.59738,0.283951,0.091036,-0.114667,71,0.02662441,0.05673534,0.00258476,0.13432836,3.19439728,0.49151104,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,658,658,658,0.447595,0.804583,0.490747,0.584361,0.283944,0.081548,-0.113963,71,0.00678473,0.04519319,0.0027275,0.11764706,1.95605116,0.55231223,bruch_koerperlast
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,6720,6720,6720,0.484107,0.844484,0.562094,0.594496,0.283727,0.095131,-0.128391,71,0.0029081,0.01628538,0.00105948,0.06451613,3.0193299,0.5,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,193,193,193,0.438972,0.784048,0.549394,0.585652,0.283605,0.06064,-0.087341,71,0.02752643,0.04124202,0.00212495,0.01492537,3.76894753,0.48603866,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,4506,4506,4506,0.425965,0.770638,0.552339,0.585845,0.283536,0.048085,-0.067747,71,0.03286888,0.07216863,0.00265688,0.01492537,5.42905692,0.44859813,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,7750,7750,7750,0.463552,0.81087,0.58075,0.586836,0.283535,0.073837,-0.090499,71,0.00483833,0.05711588,0.00326267,0.04347826,2.30145867,0.53025392,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7770,7770,7770,0.345177,0.631392,0.392002,0.575063,0.283463,0.067439,-0.087346,71,0.04758419,0.14738897,0.00751655,0.04347826,3.62810504,0.51738822,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,5823,5823,5823,0.422287,0.749495,0.637106,0.587114,0.283435,0.048814,-0.07306,71,0.01845343,0.03910369,0.00208545,0.07692308,3.62602965,0.55518946,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,8855,8855,8855,0.46872,0.826204,0.69353,0.592874,0.283355,0.06839,-0.094797,71,-0.01417928,0.0331651,0.00184476,0.05882353,4.17647059,0.49321267,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,420,420,420,0.450295,0.779522,0.623658,0.584123,0.283006,0.059558,-0.080053,71,-0.02451346,0.06045549,0.00255912,0.04347826,3.81199013,0.4162398,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3170,3170,3170,0.467456,0.824479,0.68964,0.592183,0.282964,0.017184,-0.045401,71,-0.02119372,0.03425364,0.00210727,0.03030303,4.18558952,0.57030568,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1949,1949,1949,0.455863,0.799808,0.258176,0.577374,0.282943,0.069118,-0.080048,71,-0.00049316,0.03439773,0.00185976,0.13043478,3.95543175,0.49721448,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,710,710,710,0.386429,0.690633,0.637496,0.582715,0.282893,0.076074,-0.097195,71,-0.09973868,0.18652003,0.00428946,0.06060606,11.04999024,0.54618239,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,5849,5849,5849,0.394551,0.694617,0.721534,0.584237,0.282886,0.0704,-0.085588,71,0.00655594,0.03802448,0.00189599,0.04615385,3.29313544,0.57142857,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1671,1671,1671,0.407953,0.71353,0.597387,0.580799,0.282855,0.112272,-0.144519,71,-0.02299369,0.03065825,0.00151132,0.21212121,2.73630832,0.48275862,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,6173,6173,6173,0.397757,0.708512,0.707771,0.58358,0.282758,0.076067,-0.088338,71,0.0027443,0.03770433,0.00200823,0.04347826,3.29948365,0.51419966,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,4812,4812,4812,0.395661,0.693177,0.616779,0.580892,0.282717,0.094936,-0.099679,71,0.00136816,0.01741294,0.0011194,0.07692308,3.23934181,0.47793568,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4128,4128,4128,0.421368,0.7367,0.700977,0.588491,0.282657,0.058372,-0.096272,71,0.0024558,0.00982318,0.00041506,0.0,6.22807018,0.52631579,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,5918,5918,5918,0.41545,0.733655,0.681978,0.589063,0.282479,0.06895,-0.083684,71,0.01077761,0.03279638,0.00238469,0.10144928,2.35506973,0.55069732,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1481,1481,1481,0.417534,0.739521,0.663688,0.586883,0.28232,0.066777,-0.084163,71,-0.00910539,0.02458457,0.00167039,0.05714286,2.56446871,0.43763125,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,658,658,658,0.508624,0.889397,0.580581,0.591301,0.282269,0.060373,-0.095743,71,0.01406425,0.02237494,0.00140913,0.01449275,3.8479021,0.5472028,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,2532,2532,2532,0.204357,0.326855,0.314212,0.573664,0.282259,0.078872,-0.098594,71,0.02036761,0.03129657,0.00201507,0.04761905,2.25396825,0.45714286,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,1444,1444,1444,0.393588,0.697383,0.713556,0.584065,0.282241,0.072248,-0.091552,71,0.00214213,0.05550899,0.00339487,0.14285714,2.89898513,0.61080954,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,6,6,6,0.340693,0.610469,0.505648,0.580584,0.28204,0.082363,-0.112835,41,-0.0087344,0.02878788,0.0022086,0.1,2.52169138,0.5579352,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,6062,6062,6062,0.46444,0.806993,0.708599,0.60422,0.281991,0.055091,-0.096577,71,-0.016173,0.0190805,0.00093675,0.14285714,3.71411192,0.44525547,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,4298,4298,4298,0.404563,0.707396,0.606513,0.582534,0.281961,0.085521,-0.087243,71,-0.00983946,0.01674435,0.00088256,0.0625,3.11659808,0.49794239,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,7360,7360,7360,0.451106,0.779761,0.617824,0.584536,0.281847,0.103392,-0.101658,71,0.00227169,0.01453885,0.00113905,0.06451613,3.08695652,0.48369565,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9811,9811,9811,0.492468,0.835483,0.72289,0.628089,0.281822,0.044309,-0.117435,71,0.0,0.00247647,0.00016742,0.12,5.60526316,0.63157895,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,1369,1369,1369,0.447681,0.794053,0.521983,0.585362,0.281485,0.063817,-0.078383,71,0.14102108,0.16634163,0.00467409,0.11428571,3.25041414,0.52961378,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7069,7069,7069,0.410018,0.734492,0.664365,0.589261,0.281474,0.04131,-0.063643,71,0.07507692,0.08861538,0.00290358,0.17647059,5.95241692,0.5060423,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,6190,6190,6190,0.451554,0.814394,0.447862,0.58607,0.281384,0.065211,-0.087638,71,0.00986051,0.03799904,0.0021374,0.01449275,3.07704655,0.50642055,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,775,775,775,0.317029,0.558009,0.239378,0.581085,0.281359,0.095342,-0.121863,71,-0.01541614,0.08098351,0.00514787,0.0,2.7675605,0.48999346,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,1141,1141,1141,0.414723,0.725023,0.559584,0.582316,0.281207,0.058783,-0.074854,71,-0.00935569,0.08164166,0.00468158,0.08571429,2.88729335,0.45444672,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,446,446,446,0.424111,0.736699,0.651437,0.583396,0.281033,0.074434,-0.098771,71,-0.02204153,0.06222905,0.00302491,0.02857143,3.6231246,0.47996383,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3465,3465,3465,0.280323,0.502337,0.423908,0.578611,0.281009,0.029181,-0.036595,71,0.01173264,0.03484238,0.00168921,0.1641791,3.98130841,0.49778652,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,2582,2582,2582,0.201729,0.319337,0.247043,0.573058,0.281004,0.037262,-0.046367,71,-0.00195312,0.04736328,0.00240702,0.01492537,2.34065934,0.48076923,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,949,949,949,0.42453,0.723493,0.40972,0.582137,0.280858,0.109102,-0.11094,71,0.00070223,0.01333836,0.0010486,0.02857143,2.86531302,0.54697035,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5485,5485,5485,0.432886,0.767701,0.586946,0.587502,0.280817,0.063673,-0.080572,71,-0.01713142,0.03376266,0.00211523,0.18181818,2.18189369,0.49875415,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,865,865,865,0.444239,0.7911,0.51331,0.586133,0.280756,0.073692,-0.089887,71,0.01001001,0.03563564,0.00279998,0.02857143,3.21797223,0.5203039,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,4678,4678,4678,0.498976,0.854202,0.727428,0.585229,0.280737,0.04586,-0.058273,71,-0.01105651,0.01523342,0.00077171,0.15151515,4.30990415,0.47497338,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1591,1591,1591,0.469335,0.827168,0.465765,0.583698,0.280705,0.071606,-0.091688,71,0.00451875,0.02123814,0.00138108,0.03030303,3.05895692,0.49206349,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,720,725,722,0.284049,0.449462,0.327596,0.577128,0.280704,0.027173,-0.039444,71,-0.10258533,0.22430766,0.00798887,0.17142857,9.01555988,0.57099194,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,119,119,119,0.388815,0.684189,0.544961,0.579366,0.280645,0.104322,-0.125213,71,0.00164069,0.01558655,0.00109187,0.25,2.68939394,0.47727273,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,2734,2734,2734,0.520185,0.875998,0.524855,0.580828,0.280616,0.098035,-0.112448,71,-0.01135784,0.04964267,0.00170035,0.05714286,4.19733555,0.39383847,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,493,493,493,0.410178,0.722664,0.725183,0.591279,0.280564,0.05408,-0.089675,71,0.04577554,0.05372005,0.00308154,0.10144928,1.92778741,0.5011554,gemischte_rohwelt
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,8896,8896,8896,0.395202,0.715972,0.402244,0.586082,0.280546,0.067803,-0.085601,71,-0.01737263,0.02927972,0.00152035,0.14285714,3.67987805,0.56199187,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,5377,5377,5377,0.378565,0.688113,0.600429,0.583045,0.280397,0.019549,-0.033577,71,-0.01452169,0.0531857,0.00207343,0.08823529,3.05950752,0.55471956,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,3942,3942,3942,0.405646,0.705272,0.704011,0.585164,0.280396,0.104282,-0.111332,71,0.00555459,0.02117688,0.00098281,0.01587302,3.70434783,0.49937888,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,2968,2968,2968,0.402236,0.713911,0.694804,0.591118,0.280301,0.081414,-0.096455,71,-0.00710626,0.03371344,0.00165262,0.03030303,3.24605154,0.59019119,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,2304,2304,2304,0.428236,0.72956,0.753607,0.588137,0.280246,0.115177,-0.139816,71,-0.01029266,0.02938988,0.0012785,0.04477612,4.1081239,0.42781999,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7752,7753,7752,0.185761,0.272295,0.24824,0.571891,0.280195,0.098208,-0.09432,71,0.05079681,0.17031873,0.00728775,0.01449275,3.5957796,0.48722157,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,3436,3436,3436,0.452934,0.816813,0.587582,0.596604,0.280031,0.012451,-0.031794,71,-0.01941075,0.05563258,0.00186003,0.0,8.22934649,0.46979038,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1673,1673,1673,0.398528,0.693529,0.714632,0.585324,0.279867,0.129146,-0.166378,71,-0.01807501,0.03208315,0.0015211,0.18181818,2.70883534,0.47991968,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,5243,5243,5243,0.31454,0.574799,0.379884,0.580648,0.279803,0.084067,-0.107343,71,0.05294705,0.09490509,0.0055203,0.11764706,3.28899278,0.50021249,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4238,4238,4238,0.415445,0.739622,0.633237,0.591098,0.279695,0.04014,-0.064841,71,-0.00146987,0.00783929,0.00043475,0.02702703,5.546875,0.4921875,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,4748,4748,4748,0.461453,0.806332,0.701499,0.599582,0.279663,0.015658,-0.045611,71,-0.03617309,0.06186613,0.00233313,0.24242424,4.93248532,0.47945205,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,731,731,731,0.182801,0.269017,0.220148,0.573295,0.279521,0.079726,-0.102989,71,-0.10411088,0.21467948,0.00570346,0.11764706,11.77467988,0.53097893,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1669,1669,1669,0.461152,0.788813,0.587377,0.583888,0.279444,0.107229,-0.118734,71,0.00148883,0.00496278,0.00029357,0.02439024,4.95348837,0.48837209,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,2747,2747,2747,0.258692,0.462777,0.501473,0.583937,0.279425,0.077802,-0.087562,71,-0.01689786,0.04905422,0.00166599,0.05714286,4.14385532,0.38553226,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,972,972,972,0.385643,0.680849,0.731513,0.584791,0.279359,0.076552,-0.099947,71,-0.00251046,0.01841004,0.00155578,0.09375,3.46341463,0.53658537,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,6062,6062,6062,0.443825,0.774891,0.681306,0.600698,0.279325,0.046481,-0.082958,71,-0.02772578,0.03556387,0.00173997,0.05714286,2.93046209,0.47375505,bewegungsbruch
